id	RNF43_WT_4	RNF43_WT_3	RNF43_WT_2	RNF43_WT_1	GFP_4	GFP_3	GFP_2	GFP_1	RNF43_659fs_4	RNF43_659fs_3	RNF43_659fs_2	RNF43_659fs_1	RNF43_117fs_4	RNF43_117fs_3	RNF43_117fs_2	RNF43_117fs_1
ENSG00000164124.10	1.2103	0.8686	1.5237	0.8803	-0.1663	-0.4084	-0.2353	-0.0258	-0.6297	-0.8216	-0.5719	0.9816	-2.5044	-0.5063	-0.2776	0.6828
ENSG00000137074.18	-0.6598	0.7322	-0.7383	-0.2501	1.0101	1.0914	1.3575	0.5548	-1.7673	-0.7258	-1.8342	-0.2616	0.6206	-0.0799	1.2279	-0.2774
ENSG00000219891.2	-0.3240	-1.0021	-1.5049	-1.0871	1.3260	0.7677	1.6820	0.6720	-0.9589	0.6227	0.7573	-0.9755	0.9455	0.2358	-0.1512	-1.0054
ENSG00000196793.13	-0.2332	-0.1531	0.1246	0.0038	0.6493	0.5621	0.3987	0.3246	-1.4956	-1.8306	-0.6297	-1.7225	1.3096	0.5920	1.6344	0.4655
ENSG00000135502.16	0.0092	-2.1627	-1.0863	0.0405	0.9346	1.6332	0.8274	1.2311	1.1821	-0.8032	-0.2196	-0.2329	-0.2921	-1.0542	0.1667	-0.1738
ENSG00000105438.8	0.3840	-0.0780	-0.4136	0.0133	-0.9466	-0.7973	-0.6911	0.3142	0.0119	0.8428	0.4098	0.1513	2.0177	-1.6617	-1.3171	1.7603
ENSG00000119912.15	-0.0355	0.7941	-0.0900	0.2245	-0.1228	-0.0838	0.2072	-0.4084	-0.2328	-0.0265	-0.5004	-0.7854	-2.5724	2.4021	0.6917	0.5383
ENSG00000237310.1	-0.8957	-1.4534	0.2435	-0.8569	0.3453	0.8848	-0.1316	0.8979	-0.6716	-1.6569	-0.4119	-0.4623	1.6777	0.8530	1.5615	0.0764
ENSG00000021762.19	-0.1245	0.8569	-1.9733	0.7272	-0.1205	-0.5108	-0.5522	1.7111	0.0303	-0.1842	-0.4774	-0.1244	1.8373	-1.5940	0.2445	0.2541
ENSG00000149179.13	-0.5786	-0.2466	-1.1232	0.4503	1.1134	0.9882	1.2523	1.4903	-0.4226	-1.4344	-1.1225	-1.4322	-0.3575	0.3912	-0.1062	1.1379
ENSG00000204256.12	-0.3947	-0.8285	0.1901	-2.0383	1.3391	-0.2375	0.6498	-0.6399	0.8420	0.8156	1.2579	-0.2837	-1.1282	1.3404	0.1858	-1.0700
ENSG00000113569.15	0.3149	0.1251	0.0635	-0.1302	1.2985	0.6755	1.0476	0.0177	-0.3894	-0.0814	-1.0952	-0.5367	-2.9442	0.8348	0.7828	0.0165
ENSG00000142611.16	-1.2505	-0.0361	-1.2870	-0.1805	-1.0659	0.1765	-1.1832	0.4437	0.5690	0.6164	0.3690	-0.3763	2.7825	-0.2217	0.2967	0.3473
ENSG00000125651.13	-0.4744	-0.6271	-0.5858	-0.1328	1.3011	-0.7664	0.6666	0.1304	-1.2150	-0.8592	-0.8803	-0.4107	2.6527	-0.1042	0.3190	0.9859
ENSG00000197822.10	-1.0577	0.0861	-1.4216	-0.0021	0.6113	0.6433	0.9467	1.3189	-0.6244	0.8938	-0.0268	-0.0460	-2.5073	0.0704	0.9604	0.1551
ENSG00000168701.18	-0.3354	0.9025	-0.5631	-0.8216	1.9562	0.7865	0.5849	-0.7807	-0.1241	1.1126	-1.7864	0.4003	-0.7595	0.7016	0.1373	-1.4111
ENSG00000136560.13	-0.6863	0.5324	1.0565	0.1986	1.7457	1.5788	0.2667	-0.6687	-0.8072	-0.4000	0.6189	-0.3028	-1.1888	-0.0646	0.1923	-2.0714
ENSG00000060491.16	-0.3865	-0.7051	-0.6696	-0.2587	1.1574	0.6812	1.0609	1.7010	-0.2786	-0.6115	-0.0319	-0.1361	1.7214	-1.3712	-1.6247	-0.2481
ENSG00000187713.6	-1.0991	-1.1244	-0.8431	-1.0451	0.5705	0.4079	-0.0232	0.3352	0.0815	0.7465	-0.1452	-0.4075	2.6795	-1.1528	0.0969	0.9224
ENSG00000276408.1	-0.7876	0.5877	0.5199	-0.2650	1.7675	0.1434	0.6726	-0.8991	-0.0288	0.2626	1.3715	-1.0726	-2.0677	-1.1913	0.4426	0.5442
ENSG00000085788.13	-1.6729	-0.7651	-0.5991	-1.2428	-0.6424	-0.2436	-0.6977	-0.1961	1.7702	1.4696	0.7915	0.6190	0.3632	-0.7629	0.7279	1.0811
ENSG00000152439.12	-0.4055	-0.8221	-0.7129	-0.5832	0.3372	0.6100	-0.7078	0.3593	-1.4935	-0.5850	-1.0219	-0.1710	1.5049	1.3718	2.0851	0.2345
ENSG00000139173.9	0.7548	0.6174	-0.1130	-0.0346	-0.7315	0.3933	0.5124	-0.9538	0.6010	0.2012	0.3750	-0.1625	-1.4387	-2.5116	0.9953	1.4953
ENSG00000130396.20	-0.5683	0.1138	-1.9164	-0.9346	1.6574	1.6820	0.6635	0.9642	0.4585	0.4913	-0.4231	-0.6927	-1.3153	0.1132	0.2245	-0.5179
ENSG00000196597.11	0.2114	0.9458	-0.8610	-0.6611	1.8980	-0.3964	0.4941	1.5670	-0.1974	0.2219	0.1067	-1.7245	0.9051	-1.3253	-0.4022	-0.7822
ENSG00000076356.6	0.0845	-0.0033	0.5494	-0.5442	-0.7033	0.0041	1.6173	-0.6020	2.7243	-0.2621	0.0691	-0.1067	0.1927	-0.8008	-0.7385	-1.4804
ENSG00000241127.7	-0.2180	-0.0553	-0.5148	1.4712	1.1661	1.2968	0.7957	0.6885	-1.4510	-0.9114	-1.7146	-0.3990	-0.3984	-0.0773	1.1903	-0.8687
ENSG00000119682.16	0.3490	-0.9820	-1.0980	-2.2311	-0.3791	0.5606	0.5729	0.1601	-0.0739	0.5965	0.1442	-0.4234	2.3199	-0.2412	0.9346	-0.2091
ENSG00000174738.12	-0.1685	0.0820	-0.8892	-0.0375	0.7713	1.0340	1.2991	0.4418	-0.7885	0.2248	-0.2986	0.8519	-2.9388	-0.2864	0.6461	0.0565
ENSG00000244731.7	-0.4970	-1.5730	0.6960	0.7365	-0.1219	1.1444	-0.4301	1.8621	-1.1925	0.5396	-0.8497	-1.5164	0.2654	-0.4212	0.2484	1.1094
ENSG00000161692.17	0.0238	-0.8168	-0.2235	-1.9993	1.4952	1.0596	0.2449	1.1051	0.3858	1.0240	1.2701	-0.3369	-0.7910	-0.7602	-1.0699	-0.6108
ENSG00000157540.19	-0.1616	-0.2057	-1.3092	-1.0417	2.1776	1.0580	1.6136	0.6164	-0.6424	-0.6080	-0.4507	0.1325	-1.2419	-0.5372	0.6698	-0.0696
ENSG00000265298.1	-0.4277	-0.7651	-0.9900	-1.0861	0.6549	1.5589	0.8858	1.1858	-0.0158	0.0593	0.4883	-0.6139	-2.2904	-0.1320	0.8726	0.6153
ENSG00000206560.10	-0.3952	-0.3551	-0.4435	-0.2216	1.7265	1.2439	1.8035	0.3344	-0.6102	-1.6719	-1.3564	-0.7447	-0.6140	0.2199	0.4977	0.5865
ENSG00000281538.1	0.2507	0.9488	-0.6311	-0.6025	0.9778	1.7571	-1.5312	0.4584	-1.1684	-1.2644	-0.8525	-0.5488	0.0445	0.0217	1.5136	0.6262
ENSG00000204388.6	0.5104	0.0450	0.9610	-0.6161	1.1452	0.3296	0.8899	0.4834	0.8741	0.4247	0.4881	0.4055	-1.4766	-0.7856	-1.6424	-2.0362
ENSG00000160161.9	0.6086	-0.1609	1.7386	-0.8645	-0.7244	-1.6178	-0.9671	0.5285	1.5724	0.5310	1.0693	0.5002	0.2517	-1.2188	-0.5873	-0.6596
ENSG00000188766.12	-1.2497	0.3084	-0.6378	-0.5279	1.9533	1.7087	0.7915	-0.3274	0.5512	-0.3056	-0.9890	-0.2654	0.3641	0.8639	-1.5429	-0.6953
ENSG00000119392.14	0.0298	0.4159	-0.0913	0.4715	1.6684	0.5907	1.0136	1.3341	-0.8270	-1.6267	-1.8083	-1.0321	-0.2922	-0.7018	0.2747	0.5806
ENSG00000157111.12	0.8617	0.6148	1.6160	-0.0888	-1.3369	-1.4186	-1.0301	-1.1123	1.2627	0.5508	1.0578	0.7976	-0.6402	-0.4673	0.2400	-0.9072
ENSG00000203930.10	0.7866	-0.5084	0.8536	0.7226	-0.2942	-0.3089	-0.8444	-0.6984	1.2511	-0.8333	-0.7521	-1.5017	-0.1014	1.0627	2.0978	-0.9318
ENSG00000135241.16	-0.4842	-0.4384	0.0888	-0.6466	-0.0473	1.3687	0.8425	-0.8713	-0.6102	0.2494	0.0595	0.0542	-2.1960	1.7773	1.4309	-0.5772
ENSG00000154240.16	0.0538	0.1618	-0.7101	0.5780	1.8558	-0.6129	1.2928	1.2479	-0.6369	-2.1743	-0.7378	-0.1169	-0.9838	0.4356	0.4695	-0.1225
ENSG00000099139.13	0.2893	-0.1437	0.7709	-1.1441	0.3368	1.1329	0.5789	0.0370	0.0154	-0.9103	0.0807	-1.2331	-2.2148	0.2539	1.9756	0.1746
ENSG00000007866.18	-0.5305	-0.0930	-0.9285	-0.8344	1.5283	0.8564	1.8277	1.3762	-0.1100	-0.5078	-0.6276	-0.7958	1.0522	-0.0968	-0.7458	-1.3705
ENSG00000135047.14	0.3525	0.9444	0.3743	1.3721	-0.3728	1.0112	-0.1884	1.0011	0.2776	-0.4844	0.0663	0.2909	-2.7272	-1.1646	-0.7534	0.0006
ENSG00000119684.15	-0.2819	-0.4672	-1.2675	-0.8960	0.7915	0.4899	1.5701	-0.1261	0.5159	-0.0579	-1.2925	-0.0932	-1.3433	1.6505	1.4387	-0.6310
ENSG00000132323.8	-0.9861	-0.3902	-0.9524	-0.3953	1.8293	1.3892	1.3232	1.4724	-1.0042	-0.8765	-1.0994	-0.5467	0.4554	-0.1925	0.1968	-0.2229
ENSG00000034677.11	-1.4580	-0.8115	0.6103	-0.5353	0.8970	1.3098	1.0037	-0.0431	-0.6036	-0.3501	-0.9265	1.7702	-0.5274	-1.5048	0.1833	0.9860
ENSG00000134602.15	-0.0714	-0.0499	0.9177	-0.3228	0.2025	-0.1757	-0.1793	0.0451	0.4911	1.5271	0.7031	0.8668	-3.0383	-0.2217	0.2003	-0.8946
ENSG00000232901.1	-0.3195	-0.5700	-1.3521	-1.1086	0.7895	0.8795	-1.3313	1.0727	0.2791	-0.2466	0.7484	-1.0443	1.8885	0.6905	0.6161	-0.9918
ENSG00000171124.12	0.8147	-0.1892	-0.3435	-0.2505	0.2079	-0.9058	0.5576	-2.1441	0.2680	-0.8903	-0.9396	-0.0019	-0.1797	2.2430	0.8686	0.8848
ENSG00000018408.14	1.3312	0.2103	0.1499	-1.3978	1.3168	-0.1221	0.9057	-1.0652	-0.8200	-0.6680	-0.1409	0.1554	1.8504	0.5582	-0.9848	-1.2790
ENSG00000138136.6	0.6682	-0.3457	0.9623	-1.0834	-1.4145	-0.5540	-0.4975	-0.6334	1.1825	0.2562	1.2696	0.9048	1.6376	-0.3011	-0.4752	-1.5764
ENSG00000040608.13	-0.3021	-0.6790	0.8531	-0.6516	-1.3621	-0.8305	-0.5865	-0.0884	0.9836	0.8719	1.8893	1.0616	1.2701	-0.4894	-0.6233	-1.3166
ENSG00000076641.4	-1.7960	-0.9058	-1.5443	-0.3976	0.4316	0.2735	-1.7781	0.6716	0.9820	1.1408	0.4529	0.6064	0.8093	-0.2185	0.9413	0.3309
ENSG00000188760.10	-0.6027	-0.4613	-1.0958	-0.1077	-0.0189	-0.6899	-0.2896	0.8002	-0.4808	-1.3176	-0.9830	-0.4101	2.1886	1.1528	1.3913	0.9244
ENSG00000100207.18	-0.7552	-0.6284	-1.3058	-1.7266	1.6153	0.9243	1.9582	-0.0864	0.0502	1.1520	0.2468	-0.4518	-0.5073	-0.4341	-0.0036	-0.0477
ENSG00000137161.16	-0.4078	-0.8594	-1.4845	-0.3161	0.5803	1.0112	0.5388	1.1692	0.4192	0.1295	0.0131	-0.2167	1.2699	-0.9626	-2.1162	1.2321
ENSG00000118246.13	0.5488	0.8368	0.6439	1.2607	-0.1352	-0.2437	0.1440	0.3133	-0.2763	-0.0303	-1.0717	0.2866	-3.0707	0.0324	1.0013	-0.2400
ENSG00000198478.7	0.3897	0.4103	0.7819	0.1913	-0.6023	-0.0602	-0.4667	-0.4042	0.1227	1.1145	0.7478	1.1176	-3.1898	-0.0661	0.0912	-0.1779
ENSG00000108352.11	-0.8816	-1.2944	-0.7806	-1.8910	0.5600	0.9151	1.0163	0.6744	0.4557	0.2168	-0.2386	-0.4828	1.3659	1.2775	0.3389	-1.2516
ENSG00000272872.1	-0.2110	0.3461	0.1999	0.7246	-0.5431	1.4910	-0.7820	0.7609	0.5600	0.5543	1.1142	0.1112	-2.1073	-1.7905	-0.9032	0.4746
ENSG00000126602.10	1.4070	0.1169	1.2553	-0.6595	-0.6507	-1.9253	-1.1042	-1.5901	0.9928	0.2849	0.4938	0.7480	1.0063	0.1587	-0.4513	-0.0826
ENSG00000164604.12	-0.4882	0.2639	-1.3225	-0.9288	-1.7660	-0.1600	-0.4033	0.8497	-0.3387	1.6987	0.5026	-0.5560	1.0623	-0.4307	1.7637	0.2533
ENSG00000270419.1	-1.5615	-0.0493	-0.9237	-0.6644	-0.1466	0.2827	-0.6225	1.5647	1.3635	0.1664	-0.1341	-1.1242	0.5410	1.1786	1.3816	-1.2523
ENSG00000214770.2	-1.1664	-0.4891	-0.9688	-0.4887	1.5751	2.1958	0.0572	1.0961	-1.0221	0.7003	-0.3372	-1.0865	-0.5012	-0.3184	0.0234	0.7305
ENSG00000183655.12	-1.4516	-0.6788	-0.9013	-1.7801	0.9982	0.7439	1.1416	1.0499	-0.4090	-0.3608	-0.1981	-0.4735	1.2892	1.2169	0.5292	-0.7156
ENSG00000148143.12	0.2309	-0.6447	-0.1911	-0.9387	-0.6357	-0.2897	-1.5766	1.0126	-0.3967	-0.4108	-0.9692	-0.3419	0.3069	2.0440	1.5371	1.2637
ENSG00000135297.15	-1.3827	0.1034	-0.0255	0.4397	1.3497	1.0121	1.0286	-0.1222	-1.1688	-1.3489	-1.3764	-1.0807	1.3787	0.4384	0.7890	-0.0343
ENSG00000173926.5	-0.7410	-0.7197	0.8036	1.1971	-0.0837	0.4623	0.3581	-0.7447	1.8919	-0.4847	0.7020	-1.3289	-0.2279	-0.2903	1.0907	-1.8847
ENSG00000010244.16	-0.0002	-0.9788	-0.0682	-1.0865	2.0936	0.6752	1.1312	0.3215	-0.3645	0.3313	0.0685	-0.7683	-2.1467	0.6536	0.6824	-0.5441
ENSG00000279232.1	0.2235	-2.1908	0.4065	-0.1903	1.1802	-0.7083	-0.3920	-1.0198	1.0683	0.8212	0.6126	0.1732	-1.0521	1.7495	0.0054	-0.6870
ENSG00000137275.13	1.4247	-0.3793	0.7863	0.1902	0.8980	-0.4649	0.7498	0.6391	0.4477	1.4755	-0.0523	-0.3579	-1.3652	-1.6215	-1.6142	-0.7561
ENSG00000176840.11	1.9778	0.2945	0.7271	0.4030	-0.6579	-1.7702	-0.1154	-0.7932	0.5580	0.2789	-0.1973	-0.3742	0.1878	0.0893	1.3247	-1.9328
ENSG00000135900.3	0.7643	-0.1412	0.8963	-0.4966	0.9838	-0.0404	0.7709	-0.4842	-0.2172	-0.0131	0.2587	-0.8854	-2.8873	1.1946	0.7972	-0.5004
ENSG00000267475.1	-1.2851	-0.2224	-0.6267	-1.0808	2.1002	0.8131	1.3602	1.1508	-0.7031	-0.3692	-1.4649	-0.4927	0.3092	0.3272	0.4474	-0.2632
ENSG00000119844.15	-0.9406	-0.7816	-0.0051	-0.7551	2.1019	1.0169	1.6323	0.3507	-0.7508	-0.5536	0.1313	-0.4737	-1.1841	0.8855	0.4279	-1.1018
ENSG00000108733.9	-0.1937	0.7609	-0.1368	0.4157	0.6739	1.4477	1.2613	1.1056	-0.9611	0.0377	-1.3665	-1.1725	-1.8931	0.0494	-0.7473	0.7188
ENSG00000168890.13	0.3100	-1.5093	0.2822	-2.0421	0.0115	-0.0137	0.3433	-0.9549	0.6795	0.6373	0.1308	-0.9970	0.8897	1.8404	0.9744	-0.5820
ENSG00000165609.12	-0.6490	0.0126	0.2784	0.2560	0.1767	1.7251	-0.3863	-0.9616	-0.3911	1.4793	1.1483	-0.4781	-1.7125	-1.3437	1.2506	-0.4047
ENSG00000270108.1	0.5407	-1.1384	-0.2288	0.1250	1.8476	0.1470	-0.8327	-0.1679	0.9868	-0.8974	0.9318	1.1432	-1.2792	-1.6915	0.8059	-0.2922
ENSG00000099284.13	0.6914	1.0356	0.0973	1.2324	-0.7778	0.1017	-0.1714	0.8995	-1.1439	-1.7709	-1.2456	-0.2939	1.2942	-0.9885	-0.2523	1.2921
ENSG00000258592.1	0.9374	-0.3508	-0.5067	0.3099	1.4710	-0.5282	0.0452	-1.4905	-0.1137	-0.9033	-1.1590	-1.4582	1.5243	1.2771	0.0990	0.8464
ENSG00000060642.10	-0.4880	-0.1700	-1.5834	-0.1688	-0.1886	0.0212	-0.3100	2.6310	-0.9255	-0.1773	1.1478	-0.7948	0.1246	-0.8465	1.0642	0.6643
ENSG00000197136.4	-1.4611	-0.8445	-0.5637	-1.1262	0.3233	0.5619	0.1974	0.4059	0.9853	0.3765	-0.0434	-0.8485	2.6425	-0.3584	-0.8182	0.5714
ENSG00000173212.4	-0.4906	0.7902	-0.1338	0.3372	2.0474	1.7131	0.6117	-0.8102	0.1946	-1.0734	-0.6607	-0.0724	-1.9760	-0.5525	0.0670	0.0083
ENSG00000119787.13	-0.4521	0.1425	0.0931	-1.3286	1.9327	0.7476	1.4185	-1.2403	-0.4068	0.7877	-0.2333	0.4828	0.0635	0.0300	-0.0177	-2.0194
ENSG00000067601.7	-0.7692	-0.3938	-0.4958	-0.5945	0.7227	1.6231	-0.8937	0.1672	-1.4078	-1.0201	0.0140	-1.1645	0.4069	1.5996	0.8431	1.3627
ENSG00000272763.1	0.3494	0.0652	0.3267	-0.0764	-2.3365	-0.7561	-0.5110	0.3817	0.1557	-0.5465	0.0052	1.4505	2.2346	0.3579	-0.8413	-0.2591
ENSG00000099917.17	-0.1175	-0.8057	-0.9849	-0.6364	2.2061	1.2635	1.4099	1.0268	-1.1138	-1.0372	-0.8471	-0.4568	0.3316	-0.0762	-0.2869	0.1245
ENSG00000100030.14	-0.4161	0.0755	-1.1666	-1.9497	1.3526	1.6724	0.5629	1.0643	-1.1323	-0.3097	-0.4677	1.1298	-0.2133	-0.5581	-0.2020	0.5580
ENSG00000161036.10	-0.7896	-1.2202	-0.7835	-1.1434	0.6884	0.9152	1.0591	0.3274	-0.1878	0.2499	0.2654	0.1106	2.4355	-1.1843	-0.9352	0.1925
ENSG00000137764.19	-0.0473	0.4615	-0.8556	0.2090	1.1354	0.9914	-0.2417	1.3882	-1.5887	-1.2054	-1.1583	-1.6498	0.6944	0.4195	0.7721	0.6756
ENSG00000205560.12	-2.1318	-1.2691	-1.1968	-0.8607	1.2884	0.9254	0.6522	1.3813	0.2200	-0.1215	0.8043	-0.5889	0.3761	0.1636	0.6948	-0.3374
ENSG00000176842.14	-0.8186	-1.2418	0.5784	-1.2160	-0.6492	-0.5740	1.0710	-0.2645	1.3439	1.9704	0.8000	-0.5952	0.5576	-1.1739	0.6594	-0.4476
ENSG00000170190.15	0.6747	1.3014	-0.5742	0.8883	-0.6750	1.4172	0.5389	1.7593	-0.9815	-0.2670	-0.6559	-1.7208	-0.2932	0.1039	-1.0827	-0.4333
ENSG00000239407.5	-0.0129	-0.1934	-1.3386	0.5050	1.3175	0.2025	-0.6827	1.3439	0.1416	-0.1022	0.3980	-0.7726	-2.5764	0.9333	0.0852	0.7517
ENSG00000172339.9	0.5943	-0.2636	1.4761	-0.1619	1.0154	1.3140	-0.1409	0.6380	0.2519	-1.4777	-0.9357	-1.4472	-0.4268	-0.0795	-1.5417	1.1855
ENSG00000132821.11	0.2487	0.8883	-0.4481	1.4080	-0.3103	-0.5257	-0.7553	0.8429	-0.3060	-2.2093	-0.9975	0.7929	1.8177	-0.3716	0.3296	-0.4043
ENSG00000196678.13	-0.2653	-0.3318	-1.0330	-0.4782	0.7067	1.2011	0.5161	1.6161	-1.5875	-0.1134	-0.8230	0.9330	-1.8024	0.4004	1.1009	-0.0396
ENSG00000103150.5	1.0656	0.0708	-0.9644	-0.3514	1.5173	1.5523	0.8190	0.6422	-1.4560	-0.1576	-0.5185	-1.9068	0.6836	-0.6331	-0.2986	-0.0645
ENSG00000183317.16	-0.8902	-0.4143	-0.7693	-0.6281	0.8628	0.3907	0.4730	1.2126	-1.3643	-1.6765	-0.6262	-0.3435	0.0572	0.6098	1.3564	1.7497
ENSG00000137522.17	-0.4186	0.3051	-0.8673	-0.6805	1.3755	2.0839	0.4864	1.8673	-1.3267	-0.3777	-0.7393	-0.2867	-0.3030	-0.5473	0.2006	-0.7717
ENSG00000217130.1	-1.3467	-2.5122	-0.1985	0.2116	-0.1314	0.3648	1.7213	0.9294	0.6369	-0.3701	0.4618	-0.3686	0.3874	-0.0312	-0.8102	1.0558
ENSG00000079313.11	0.0125	0.7405	-0.2858	-1.7930	2.0139	0.4597	0.9407	1.3233	0.2890	0.0369	0.0424	-0.5246	-0.0427	-1.1672	-1.4885	-0.5570
ENSG00000267100.1	-0.6856	-1.1023	-0.2727	-1.9117	1.2416	0.5021	0.8994	0.5471	-0.3461	-0.6177	-0.1710	-1.2438	0.7030	1.5866	1.2152	-0.3438
ENSG00000139445.17	-1.3490	-0.0538	-2.1941	-0.5355	0.5387	1.1852	0.4931	1.4042	-0.1884	-0.7667	-0.6548	0.4205	1.4474	-0.4540	-0.0859	0.7933
ENSG00000267939.1	0.3970	1.4519	-0.5487	0.1160	0.2718	0.6348	0.7494	-0.2869	0.8523	-1.3303	0.2986	-0.5009	-2.8409	-0.1224	0.4957	0.3625
ENSG00000235381.1	-0.6123	1.0845	0.1018	0.9515	-0.1605	0.8792	-0.1106	1.8933	-1.6622	0.4125	-1.4512	-0.9309	-1.2548	-0.2327	0.4899	0.6024
ENSG00000126522.16	-1.5817	-0.7030	0.6187	-0.2365	0.5331	-0.7888	0.3159	-0.0661	-0.4292	-0.1711	0.4821	-1.5472	1.4376	1.6121	1.4687	-0.9448
ENSG00000136643.11	-1.0263	0.3325	-0.2106	-0.1227	0.7511	1.1094	0.1415	0.9022	-0.9741	0.1340	0.0088	-0.2083	-2.8147	1.0897	1.0068	-0.1193
ENSG00000164949.7	1.1943	0.8097	1.1258	0.2976	-0.7935	-1.0056	-0.7102	-0.6114	0.8643	1.1883	1.0725	0.6614	-0.6004	-0.5289	-1.1188	-1.8451
ENSG00000204520.12	-0.2958	-0.7478	0.3587	-2.0803	1.6085	-0.1618	1.3637	-0.1893	0.7910	1.0362	0.7192	0.3011	-0.4014	-0.4023	-0.2595	-1.6402
ENSG00000243193.4	0.2884	-2.3205	-0.3779	-1.6615	0.2645	0.4187	0.1292	0.8550	0.6239	1.6148	0.6601	0.3857	-0.0114	0.7911	-0.9888	-0.6714
ENSG00000138430.15	0.3985	0.5500	-0.0624	0.8116	0.1802	-0.4107	0.8671	-0.0982	-0.4935	-0.5826	-0.3628	0.0851	-3.1851	0.4005	0.7555	1.1468
ENSG00000113758.13	-0.5754	-0.8824	-0.2494	-1.0607	0.7826	-0.4781	-0.0771	-0.2275	-0.6138	-0.2167	-0.9823	-1.0721	2.2500	1.5922	0.7830	1.0276
ENSG00000158825.5	-0.9150	-0.7214	0.1430	-1.4021	0.1434	-0.7389	0.0844	-2.0118	0.8554	1.1529	0.7708	0.8802	0.8025	1.5283	0.1948	-0.7664
ENSG00000067221.13	-0.2085	-0.6954	-0.9908	-0.2797	1.1962	0.8843	1.1200	1.2608	-1.5806	-1.4096	-1.2653	-0.3804	1.1920	0.0212	0.7393	0.3964
ENSG00000100644.16	-0.1622	-0.0006	-0.3523	-1.0426	2.0368	1.7590	1.3209	0.2670	0.0142	-0.2348	-0.3035	-1.2404	-1.6203	0.2748	-0.1833	-0.5326
ENSG00000089916.17	0.4567	0.2228	-0.9495	-2.0959	1.6037	0.6818	0.5553	1.2619	0.5294	0.1877	-1.4196	0.1111	0.5757	-0.5341	0.0566	-1.2436
ENSG00000106077.18	0.7867	-0.2629	0.3359	0.7618	-0.6677	0.9378	-0.5737	1.6033	-0.5265	-1.4786	-1.7928	-0.3603	1.8194	-0.5163	0.0278	-0.0937
ENSG00000214870.8	-1.1261	-0.2360	-0.0127	0.2308	0.9275	1.0312	-1.4615	0.7937	-0.7374	-0.3365	-1.5302	-0.1636	0.0864	1.9564	1.2653	-0.6873
ENSG00000260088.1	-0.4007	1.5575	-0.1425	0.8215	-1.3039	0.4767	0.2346	-0.0230	-0.7773	-0.9112	-2.2513	-0.3410	0.6102	0.9317	1.3604	0.1584
ENSG00000068784.12	0.4294	0.5304	0.3480	0.3892	0.0715	0.5762	0.2938	1.1321	-1.2382	-1.3587	-1.6797	-0.8484	-1.3661	0.3328	1.8297	0.5579
ENSG00000198780.11	0.3771	1.3270	0.1105	-0.0028	-1.8826	1.1282	-0.2858	0.2936	-0.0493	1.8408	-0.7067	0.3780	-1.1225	-1.5917	-0.2646	0.4508
ENSG00000112972.14	0.5013	0.6381	0.7953	-0.4939	-0.7264	-0.6290	-1.3375	-0.5986	0.4962	1.0473	0.6187	0.0826	-2.0431	1.2535	1.3889	-0.9935
ENSG00000276075.1	-1.4300	-0.0774	-0.2331	0.2252	-0.3884	-0.5994	-0.3754	-0.2381	0.9602	-0.9387	-0.3352	-1.3705	1.6343	1.2596	2.0181	-0.1113
ENSG00000160293.16	0.0568	0.4787	0.4087	-0.2588	-0.2579	0.3182	-0.1619	2.0730	1.2783	-0.3770	0.1257	0.1032	-1.3278	-2.5216	-0.2098	0.2722
ENSG00000078124.11	-0.4675	0.1052	-0.1201	-0.7033	2.4674	0.1749	0.7891	0.0032	0.1239	-0.2042	-0.3835	1.3071	-2.0388	-0.9051	0.4826	-0.6310
ENSG00000065665.20	-0.9520	-0.3317	-0.7048	-0.5138	1.8707	1.3384	1.5177	1.4107	-0.6617	-0.9604	-0.8275	-0.7470	-0.8874	0.0162	0.4940	-0.0616
ENSG00000080709.14	0.0992	-0.2248	0.8624	-1.6621	0.6284	1.1067	0.9016	0.7128	-0.4722	-0.7564	-1.0968	-1.2379	0.3738	1.6862	0.4213	-1.3422
ENSG00000156968.8	-0.4497	0.5181	-0.8944	-0.5588	0.9937	1.0806	-1.3423	-0.2357	2.2473	0.4687	0.5413	-0.4803	-1.6011	-0.5208	0.7286	-0.4952
ENSG00000130768.14	0.7323	-0.8014	0.0932	-1.6029	-0.9075	-0.8891	-0.9504	-1.2650	0.8226	1.0068	1.5486	0.4997	0.8954	0.8831	0.7433	-0.8086
ENSG00000103707.9	0.3227	-2.2014	-0.3438	-0.2429	-1.6751	1.5048	-0.7224	-0.3003	0.5085	0.4012	1.2473	1.1497	-0.6645	0.5919	0.2845	0.1399
ENSG00000176624.10	0.1262	-1.8698	0.9739	-1.5711	1.6409	0.2982	0.9743	0.8173	-0.2767	0.9277	0.3634	-0.4362	-0.1967	0.3394	-1.1820	-0.9286
ENSG00000003056.7	-0.6219	-0.8119	-0.3839	-0.5504	2.3040	1.3786	0.1567	0.9754	-0.2698	0.2724	0.1366	-0.1868	-1.1825	-1.8722	0.3278	0.3280
ENSG00000047932.13	-0.4413	-0.0110	-0.1817	0.4148	0.5707	0.9744	0.5569	0.3218	-0.7110	0.0709	-0.5013	-0.0210	-3.1717	0.6040	1.2923	0.2332
ENSG00000111669.14	0.0329	0.0057	0.5313	-0.2790	-1.2150	-1.5414	-1.1551	-0.8525	0.5578	0.5271	1.3409	0.1486	2.4165	-0.6037	-0.1905	0.2764
